Index,Protein Name,Protein Id,Antibody Id,Reliability Verification,Tissue,Organ,Staining Level,Intensity Level,Quantity,locations,URL,Cytoplasm,Golgi Apparatus,Mitochondria,Nucleus,Endoplasmic Reticulum,Plasma Membrane,Vesicles,Cytoskeleton,Nucleoli,Lysosomes
7810,TOMM20,ENSG00000173726,HPA011562,supported,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/26984_A_9_4.jpg,0,0,1,0,0,0,0,0,0,0
8500,PSMB3,ENSG00000277791,HPA042775,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/95502_A_9_4.jpg,0,0,1,0,0,0,0,0,0,0
8861,ATP5F1B,ENSG00000110955,HPA001520,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/4419_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8499,CS,ENSG00000062485,CAB075750,supported,Breast,Female tissues,high;high;high,strong;strong;strong,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/159283_B_3_4.jpg,0,0,1,0,0,0,0,0,0,0
7734,RMDN3,ENSG00000137824,HPA009975,supported,Breast,Female tissues,high;high;high,strong;strong;strong,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/152716_B_2_4.jpg,0,0,1,0,0,0,0,0,0,0
8226,ATP5F1B,ENSG00000110955,HPA001520,enhanced,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/4419_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
8229,PHB2,ENSG00000215021,CAB026335,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/54298_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8289,MCL1,ENSG00000143384,CAB002781,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/7057_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8414,BAD,ENSG00000002330,HPA028185,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/61308_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8206,ECHS1,ENSG00000127884,CAB003783,enhanced,Liver,Liver & gallbladder,high;high,strong;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/11158_A_9_4.jpg,0,0,1,0,0,0,0,0,0,0
8241,SQOR,ENSG00000137767,HPA017079,enhanced,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/38855_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
7889,SUCLA2,ENSG00000136143,HPA039435,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/82120_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8824,NDUFV3,ENSG00000160194,HPA030427,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/66809_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8135,HSPD1,ENSG00000144381,HPA001523,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/6960_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8675,MDH2,ENSG00000146701,HPA026720,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/55415_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
7740,GTPBP8,ENSG00000163607,HPA034831,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/73614_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8066,PSMB3,ENSG00000277791,HPA048147,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/113030_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8316,TOMM22,ENSG00000100216,HPA003037,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/19520_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8400,TOMM22,ENSG00000100216,HPA003037,supported,Liver,Liver & gallbladder,high;high,strong;strong,>75%;75%-25%,Mitochondria,dataset/HPA-18/Mitochondria/19520_A_9_4.jpg,0,0,1,0,0,0,0,0,0,0
8305,CS,ENSG00000062485,CAB075753,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/159380_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8001,CS,ENSG00000062485,CAB075751,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/159287_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8600,SDHA,ENSG00000073578,HPA041981,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/124437_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8039,PNPT1,ENSG00000138035,CAB033424,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/69284_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8846,DIABLO,ENSG00000184047,CAB003857,supported,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/11021_A_8_4.jpg,0,0,1,0,0,0,0,0,0,0
7890,LETM1,ENSG00000168924,HPA011029,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/27588_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8431,SUCLA2,ENSG00000136143,HPA061528,supported,Breast,Female tissues,medium;medium;medium,moderate;moderate;moderate,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/149942_B_1_4.jpg,0,0,1,0,0,0,0,0,0,0
8715,MRPL45,ENSG00000278845,HPA023373,enhanced,Breast,Female tissues,medium;high;medium,moderate;strong;moderate,>75%;>75%;75%-25%,Mitochondria,dataset/HPA-18/Mitochondria/51551_B_2_4.jpg,0,0,1,0,0,0,0,0,0,0
8157,TOMM70,ENSG00000154174,HPA014589,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/40239_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8096,PHB2,ENSG00000215021,CAB026335,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/54298_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8083,MDH2,ENSG00000146701,HPA019716,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/45343_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8017,HINT2,ENSG00000137133,HPA020961,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/47365_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8311,PHB2,ENSG00000215021,CAB014889,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/36808_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
7843,HSPD1,ENSG00000144381,HPA001523,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/6960_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8389,CS,ENSG00000062485,HPA038461,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/94883_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
7794,ETFA,ENSG00000140374,HPA018990,enhanced,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/43550_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8724,OGDH,ENSG00000105953,HPA020347,supported,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/45787_A_8_4.jpg,0,0,1,0,0,0,0,0,0,0
8433,NDUFA8,ENSG00000119421,HPA041510,enhanced,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/91517_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
7877,DIABLO,ENSG00000184047,CAB003857,supported,Liver,Liver & gallbladder,medium;low,moderate;weak,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/11021_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8596,UQCRFS1,ENSG00000169021,HPA041863,enhanced,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/90137_A_9_4.jpg,0,0,1,0,0,0,0,0,0,0
7854,PHB2,ENSG00000215021,CAB026335,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/54298_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8204,TOMM40,ENSG00000130204,HPA036232,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/125744_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8392,SDHA,ENSG00000073578,CAB034929,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/64125_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
7911,NDUFV3,ENSG00000160194,HPA019791,enhanced,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/47421_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8184,NDUFA8,ENSG00000119421,HPA041600,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/91510_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
8666,IDH3B,ENSG00000101365,HPA049387,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;75%-25%;75%-25%,Mitochondria,dataset/HPA-18/Mitochondria/118270_B_1_4.jpg,0,0,1,0,0,0,0,0,0,0
8562,CS,ENSG00000062485,CAB075750,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/159283_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
8865,MCL1,ENSG00000143384,HPA031125,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/65497_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
8619,CHCHD2,ENSG00000106153,HPA027407,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/101102_A_8_4.jpg,0,0,1,0,0,0,0,0,0,0
8770,COQ8B,ENSG00000123815,HPA027277,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/61285_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
7908,UQCRC2,ENSG00000140740,HPA019146,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/43472_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8245,ATP5IF1,ENSG00000130770,HPA027999,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/58417_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8153,UQCRFS1,ENSG00000169021,HPA041863,enhanced,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/90137_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
7962,DIABLO,ENSG00000184047,CAB003857,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/11021_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8370,ACAT1,ENSG00000075239,HPA007569,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/22263_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8428,CS,ENSG00000062485,CAB075754,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/159299_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8848,TIMM9,ENSG00000100575,HPA002932,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/8028_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8268,PSMB3,ENSG00000277791,HPA048147,approved,Breast,Female tissues,medium;high;medium,moderate;strong;moderate,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/113030_B_2_4.jpg,0,0,1,0,0,0,0,0,0,0
8383,PSMB3,ENSG00000277791,HPA042775,approved,Breast,Female tissues,medium;high;medium,moderate;strong;moderate,>75%;75%-25%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/95502_B_1_4.jpg,0,0,1,0,0,0,0,0,0,0
7917,NDUFAF2,ENSG00000164182,HPA054776,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/125341_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8367,ETFB,ENSG00000105379,HPA018910,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/43689_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8565,HSPD1,ENSG00000144381,HPA001523,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/6960_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8403,LRPPRC,ENSG00000138095,CAB033786,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/76678_B_2_4.jpg,0,0,1,0,0,0,0,0,0,0
8344,PNPT1,ENSG00000138035,CAB033424,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/69284_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
7982,CS,ENSG00000062485,HPA038461,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/94883_B_2_4.jpg,0,0,1,0,0,0,0,0,0,0
8817,TOMM40,ENSG00000130204,HPA036231,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/125740_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
7875,TOMM70,ENSG00000154174,HPA048020,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/146373_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8662,ETFB,ENSG00000105379,HPA018923,supported,Breast,Female tissues,high;low,strong;moderate,>75%;<25%,Mitochondria,dataset/HPA-18/Mitochondria/43694_B_3_4.jpg,0,0,1,0,0,0,0,0,0,0
8849,MIPEP,ENSG00000027001,HPA030676,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/67888_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8589,ETFB,ENSG00000105379,HPA018921,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/43685_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8330,NDUFA8,ENSG00000119421,HPA041600,supported,Breast,Female tissues,medium;high;medium,moderate;strong;moderate,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/91510_B_3_4.jpg,0,0,1,0,0,0,0,0,0,0
8671,GTPBP8,ENSG00000163607,HPA034831,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/73614_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8260,CLPP,ENSG00000125656,HPA010649,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/25325_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8308,ALAS1,ENSG00000023330,CAB017498,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/39574_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8807,PNPT1,ENSG00000138035,HPA034603,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/69301_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8281,RMDN3,ENSG00000137824,HPA009975,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/152716_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
8442,LRPPRC,ENSG00000138095,CAB033786,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/76678_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8076,AC139530.2,ENSG00000262660,HPA022853,approved,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/51216_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
7894,VDAC2,ENSG00000165637,HPA043475,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/93722_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8324,GRPEL2,ENSG00000164284,HPA018173,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/42376_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8025,SDHA,ENSG00000073578,HPA041981,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/124437_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8353,SAMM50,ENSG00000100347,HPA034537,enhanced,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/71338_A_8_4.jpg,0,0,1,0,0,0,0,0,0,0
8007,PNPT1,ENSG00000138035,HPA034603,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/69301_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8570,ACADS,ENSG00000122971,CAB019284,enhanced,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/42604_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8536,ETFA,ENSG00000140374,HPA024089,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/52501_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8404,ECHS1,ENSG00000127884,HPA022476,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/49678_B_2_4.jpg,0,0,1,0,0,0,0,0,0,0
8294,MIPEP,ENSG00000027001,HPA031670,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/67948_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
8068,MCL1,ENSG00000143384,CAB002781,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/7057_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8513,AC139530.2,ENSG00000262660,HPA022853,approved,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/51216_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
7786,MDH2,ENSG00000146701,HPA019714,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/45347_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
7761,TRAP1,ENSG00000126602,HPA041082,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/123284_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8061,ECHS1,ENSG00000127884,HPA021995,supported,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/49674_A_8_4.jpg,0,0,1,0,0,0,0,0,0,0
8686,COQ8B,ENSG00000123815,HPA027229,supported,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;75%-25%,Mitochondria,dataset/HPA-18/Mitochondria/61395_A_9_4.jpg,0,0,1,0,0,0,0,0,0,0
8503,TOMM20,ENSG00000173726,CAB005585,supported,Breast,Female tissues,medium;high;high,moderate;strong;strong,>75%;>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/19776_B_1_4.jpg,0,0,1,0,0,0,0,0,0,0
8259,ALDH6A1,ENSG00000119711,HPA029075,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/65849_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8138,SAMM50,ENSG00000100347,HPA034537,enhanced,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/71338_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8684,TOMM70,ENSG00000154174,CAB017156,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/40008_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8531,ETFA,ENSG00000140374,HPA018990,enhanced,Liver,Liver & gallbladder,medium;high,moderate;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/43550_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8800,ETFB,ENSG00000105379,HPA018923,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/43694_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8721,TIMM9,ENSG00000100575,HPA002932,approved,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/8028_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8331,AFG3L2,ENSG00000141385,HPA004480,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/13732_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
7762,MRPL45,ENSG00000278845,HPA023373,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/51551_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8831,ALDH1L2,ENSG00000136010,HPA039481,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/95644_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8285,SIRT5,ENSG00000124523,HPA022002,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/50407_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8563,MRPL45,ENSG00000278845,HPA023385,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/51543_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
8677,GRPEL2,ENSG00000164284,HPA023211,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/51301_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8782,MCL1,ENSG00000143384,CAB068195,approved,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/153080_A_5_5.jpg,0,0,1,0,0,0,0,0,0,0
8554,ALAS1,ENSG00000023330,HPA035860,supported,Liver,Liver & gallbladder,medium;medium,moderate;moderate,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/81753_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
7849,FH,ENSG00000091483,HPA027341,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/58998_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
7787,TTC19,ENSG00000011295,HPA023010,enhanced,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/50142_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
8592,BAD,ENSG00000002330,HPA028185,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/61308_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
7790,MALSU1,ENSG00000156928,HPA052210,approved,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/126175_A_3_5.jpg,0,0,1,0,0,0,0,0,0,0
8271,MDH2,ENSG00000146701,HPA019848,supported,Liver,Liver & gallbladder,high;high,strong;strong,>75%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/45351_A_7_4.jpg,0,0,1,0,0,0,0,0,0,0
8767,TOMM20,ENSG00000173726,HPA011562,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/26984_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
7759,ATP5F1B,ENSG00000110955,HPA001528,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/4705_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8372,MAOA,ENSG00000189221,CAB009437,enhanced,Breast,Female tissues,medium;low;medium,moderate;moderate;moderate,>75%;<25%;>75%,Mitochondria,dataset/HPA-18/Mitochondria/30397_B_2_4.jpg,0,0,1,0,0,0,0,0,0,0
7972,ALDH1L2,ENSG00000136010,HPA039481,approved,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/95644_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
7910,IVD,ENSG00000128928,HPA044250,supported,Prostate,Male tissues,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/109206_A_1_5.jpg,0,0,1,0,0,0,0,0,0,0
8113,ATP5F1B,ENSG00000110955,HPA001528,supported,Prostate,Male tissues,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/4705_A_2_5.jpg,0,0,1,0,0,0,0,0,0,0
7873,IDH3G,ENSG00000067829,HPA000425,supported,Urinary bladder,Kidney & urinary bladder,medium,moderate,>75%,Mitochondria,dataset/HPA-18/Mitochondria/640_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
7830,MRPS9,ENSG00000135972,HPA043476,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/95149_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8015,TIMM9,ENSG00000100575,HPA002932,approved,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/8028_A_6_5.jpg,0,0,1,0,0,0,0,0,0,0
8188,TOMM40,ENSG00000130204,HPA036232,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,Mitochondria,dataset/HPA-18/Mitochondria/125744_A_4_5.jpg,0,0,1,0,0,0,0,0,0,0
